Date,TWSEMarginMaintenanceRate_IncludeETF,TWSEMarginMaintenanceRate_ExcludeETF,TWSEMarginMarketValueK_IncludeETF,TWSEMarginMarketValueK_ExcludeETF,TWSEETFMarginMarketValueK,TWSETotalMarginAmountK,TPEXMarginMaintenanceRate_IncludeETF,TPEXMarginMaintenanceRate_ExcludeETF,TPEXMarginMarketValueK_IncludeETF,TPEXMarginMarketValueK_ExcludeETF,TPEXETFMarginMarketValueK,TPEXTotalMarginAmountK,CombinedMarginMaintenanceRate_IncludeETF,CombinedMarginMaintenanceRate_ExcludeETF,CombinedMarginMarketValueK_IncludeETF,CombinedMarginMarketValueK_ExcludeETF,CombinedETFMarginMarketValueK,CombinedTotalMarginAmountK,TWIIOpen,TWIIHigh,TWIILow,TWIIClose,TWIIVolume,MacroMicroOldMarginMaintenanceRate,Status
2024-09-16,164.61082,156.09206,514034875.58,487433102.47,26601773.11,312272835.0,170.066185,165.273353,182825773.43,177673348.35,5152425.08,107502719.0,166.007916,158.44335,696860649.01,665106450.82,31754198.19,419775554.0,21800.0,21854.74,21736.7,21850.08,,159.4712,ok
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20240917: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-09-18,162.769647,154.172769,509668726.27,482749948.87,26918777.4,313122707.0,168.492254,163.651293,180853607.3,175657491.3,5196116.0,107336452.0,164.230537,156.592484,690522333.57,658407440.17,32114893.4,420459159.0,21813.54,21859.16,21584.63,21678.84,,157.7087,ok
2024-09-19,166.14855,157.680045,520960110.76,494407042.7,26553068.06,313550801.0,172.548692,167.874377,187766092.74,182679540.8,5086551.94,108819192.0,167.79748,160.306507,708726203.5,677086583.5,31639620.0,422369993.0,21675.4,22042.69,21656.66,22042.69,,161.3309,ok
2024-09-20,165.627963,157.24368,517275558.29,491090457.55,26185100.74,312311731.0,171.559622,166.967992,187869706.16,182841552.25,5028153.91,109506948.0,167.167861,159.768176,705145264.45,673932009.8,31213254.65,421818679.0,22246.24,22354.54,22136.53,22159.42,,160.8691,ok
2024-09-23,166.549055,158.303496,520910844.06,495121437.16,25789406.9,312767216.0,171.742921,167.196416,190320668.93,185282360.0,5038308.93,110817184.0,167.907863,160.630041,711231512.99,680403797.16,30827715.83,423584400.0,22170.94,22307.46,22170.94,22285.53,,161.77,ok
2024-09-24,166.57919,158.316972,522655141.52,496731792.58,25923348.94,313757764.0,170.612401,166.081135,190008111.26,184961718.05,5046393.21,111368289.0,167.635751,160.350914,712663252.78,681693510.63,30969742.15,425126053.0,22273.79,22431.78,22154.55,22431.78,,161.667,ok
2024-09-25,169.023001,160.696127,530924775.64,504768904.66,26155870.98,314113921.0,172.672598,168.235905,193815960.6,188836004.45,4979956.15,112244770.0,169.983807,162.681077,724740736.24,693604909.11,31135827.13,426358691.0,22569.29,22785.32,22569.29,22761.6,,164.0579,ok
2024-09-26,168.502622,160.117803,527743273.8,501482365.23,26260908.57,313195882.0,172.400318,167.978114,194493120.24,189504218.7,4988901.54,112814827.0,169.534798,162.199346,722236394.04,690986583.93,31249810.11,426010709.0,22841.42,22961.77,22769.24,22858.81,,163.574,ok
2024-09-27,168.856347,160.423123,528980675.36,502561694.7,26418980.66,313272604.0,171.286748,166.695535,193070763.39,187895646.85,5175116.54,112717864.0,169.499436,162.082815,722051438.75,690457341.55,31594097.2,425990468.0,22978.97,23079.21,22806.83,22822.79,,163.9834,ok
2024-09-30,166.108595,157.330932,525860037.77,498072060.23,27787977.54,316576056.0,170.033822,165.388611,191251957.07,186027080.0,5224877.07,112478773.0,167.137612,159.443291,717111994.84,684099140.23,33012854.61,429054829.0,22643.91,22691.23,22224.54,22224.54,,160.9899,ok
2024-10-01,166.588946,157.850868,528157879.87,500454450.94,27703428.93,317042572.0,171.67588,167.085543,193849546.95,188666322.0,5183224.95,112916006.0,167.92488,160.276084,722007426.82,689120772.94,32886653.88,429958578.0,22329.65,22446.86,22311.33,22390.39,,161.5494,ok
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20241002: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20241003: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-10-04,165.118734,155.970912,523901633.42,494876709.22,29024924.2,317287821.0,169.816792,165.202355,191865996.67,186652416.0,5213580.67,112984113.0,166.352386,158.394976,715767630.09,681529125.22,34238504.87,430271934.0,22459.1,22493.05,22193.5,22302.71,,159.6522,ok
2024-10-07,167.640411,157.938546,534665408.5,503722679.73,30942728.77,318935873.0,172.519626,167.850465,196251977.5,190940512.55,5311464.95,113756320.0,168.923174,160.544425,730917386.0,694663192.28,36254193.72,432692193.0,22479.24,22719.07,22479.24,22702.56,,162.2588,ok
2024-10-08,165.765682,156.56732,531109870.39,501638507.43,29471362.96,320397965.0,171.88284,167.342837,195593271.49,190426996.35,5166275.14,113794531.0,167.368886,159.391401,726703141.88,692065503.78,34637638.1,434192496.0,22691.32,22691.32,22418.38,22611.39,,161.0308,ok
2024-10-09,164.603439,155.156486,525614752.67,495448566.58,30166186.09,319321854.0,169.695171,165.064931,193257105.73,187983963.7,5273142.03,113884859.0,165.941994,157.761297,718871858.4,683432530.28,35439328.12,433206713.0,22637.17,22885.95,22637.17,22659.08,,160.3341,ok
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20241010: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-10-11,164.992023,155.492663,526492887.81,496180237.26,30312650.55,319102025.0,169.913697,165.348465,192344771.69,187176863.1,5167908.59,113201452.0,166.280795,158.073468,718837659.5,683357100.36,35480559.14,432303477.0,22726.19,23011.11,22726.19,22901.64,,160.8942,ok
2024-10-14,166.73747,157.0839,532792825.97,501945813.62,30847012.35,319539948.0,170.897729,166.345449,193232281.07,188085065.55,5147215.52,113068958.0,167.824818,159.504548,726025107.04,690030879.17,35994227.87,432608906.0,22947.32,23015.55,22799.14,22975.29,,162.539,ok
2024-10-15,166.758443,157.128181,533659660.73,502840938.41,30818722.32,320019575.0,171.00261,166.386347,193020343.17,187809705.55,5210637.62,112875671.0,167.865092,159.54221,726680003.9,690650643.96,36029359.94,432895246.0,23083.7,23353.91,23082.06,23292.04,,162.7384,ok
2024-10-16,166.50265,156.865328,537700720.07,506578122.32,31122597.75,322938236.0,170.809295,166.077971,193799143.49,188431013.15,5368130.34,113459366.0,167.622338,159.26053,731499863.56,695009135.47,36490728.09,436397602.0,22990.64,23258.52,22866.73,23010.98,,162.4946,ok
2024-10-17,167.792364,158.142251,545218815.5,513862065.23,31356750.27,324936607.0,171.663116,166.958564,194585501.62,189252744.45,5332757.17,113353122.0,168.793441,160.422379,739804317.12,703114809.68,36689507.44,438289729.0,23114.21,23191.79,22950.7,23053.84,,163.8298,ok
2024-10-18,167.004146,157.230432,538224428.01,506725497.52,31498930.49,322282075.0,169.273103,164.5464,191653571.19,186301927.2,5351643.99,113221515.0,167.594026,159.132425,729877999.2,693027424.72,36850574.48,435503590.0,23620.57,23713.7,23378.36,23487.27,,162.9184,ok
2024-10-21,169.444293,159.448994,547320615.5,515034882.8,32285732.7,323009176.0,172.309679,167.5427,195422872.27,190016461.95,5406410.32,113413752.0,170.188925,161.552315,742743487.77,705051344.75,37692143.02,436422928.0,23602.98,23678.51,23480.06,23542.53,,165.0758,ok
2024-10-22,170.042434,160.165661,553411992.43,521267517.02,32144475.41,325455228.0,172.725627,168.03056,197171225.41,191811673.4,5359552.01,114152850.0,170.739178,162.207936,750583217.84,713079190.42,37504027.42,439608078.0,23428.11,23535.43,23269.86,23535.43,,165.7275,ok
2024-10-23,170.263818,160.290809,556903405.14,524283422.19,32619982.95,327082648.0,173.656964,168.908492,198925625.96,193486207.55,5439418.41,114550906.0,171.143932,162.526063,755829031.1,717769629.74,38059401.36,441633554.0,23402.24,23486.45,23318.84,23334.76,,165.7662,ok
2024-10-24,166.970105,156.977454,544395599.27,511815183.97,32580415.3,326043754.0,169.881369,165.08582,193382871.9,187923902.75,5458969.15,113834067.0,167.723499,159.075783,737778471.17,699739086.72,38039384.45,439877821.0,23446.64,23446.64,23150.77,23192.52,,162.5324,ok
2024-10-25,167.843493,157.841763,548783700.1,516081888.17,32701811.93,326961558.0,169.988087,165.110215,194882199.71,189289982.4,5592217.31,114644622.0,168.400247,159.728714,743665899.81,705371870.57,38294029.24,441606180.0,23255.07,23388.53,23222.77,23348.45,,163.3376,ok
2024-10-28,165.841516,155.904619,540094270.62,507732886.74,32361383.88,325668918.0,166.605358,161.837208,189476213.9,184053512.7,5422701.2,113727563.0,166.039219,157.440132,729570484.52,691786399.44,37784085.08,439396481.0,23455.69,23547.12,23164.42,23198.07,,161.6444,ok
2024-10-29,163.864667,153.802757,531859332.62,499201158.66,32658173.96,324572308.0,164.873233,160.042149,186555462.97,181089050.1,5466412.87,113150849.0,164.12538,155.415632,718414795.59,680290208.76,38124586.83,437723157.0,23048.45,23056.57,22711.1,22926.59,,159.293,ok
2024-10-30,163.734322,153.776269,533526292.66,501078098.51,32448194.15,325848781.0,162.994934,158.200148,183935094.88,178524317.55,5410777.33,112847124.0,163.544127,154.914237,717461387.54,679602416.06,37858971.48,438695905.0,22985.13,23116.33,22801.45,22820.43,,159.3279,ok
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20241031: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2024-11-01,164.718272,154.82388,536706684.0,504467477.1,32239206.9,325833120.0,165.253692,160.52177,187576818.98,182205690.05,5371128.93,113508398.0,164.856603,156.295988,724283502.98,686673167.15,37610335.83,439341518.0,22438.93,22828.98,22231.94,22780.08,,160.355,ok
2024-11-04,165.072642,155.200826,539509808.11,507245580.52,32264227.59,326831753.0,164.712822,159.971869,187048830.9,181664977.6,5383853.3,113560577.0,164.979858,156.431098,726558639.01,688910558.12,37648080.89,440392330.0,22839.18,23020.99,22792.77,22965.39,,160.7437,ok
2024-11-05,166.247262,156.198906,542905014.71,510090624.71,32814390.0,326564786.0,165.313708,160.553432,189205047.87,183756811.7,5448236.17,114452123.0,166.004987,157.328987,732110062.58,693847436.41,38262626.17,441016909.0,22870.11,23178.8,22849.83,23106.79,,161.6954,ok
2024-11-06,167.344767,157.186398,547561028.58,514322303.58,33238725.0,327205349.0,166.286578,161.339098,190642377.31,184970244.95,5672132.36,114646882.0,167.0702,158.263894,738203405.89,699292548.53,38910857.36,441852231.0,23112.95,23439.39,23035.3,23217.38,,162.9449,ok
2024-11-07,169.436048,159.054447,558994025.68,524743622.23,34250403.45,329914462.0,168.381543,163.500287,194772176.31,189125875.05,5646301.26,115673115.0,169.162302,160.208573,753766201.99,713869497.28,39896704.71,445587577.0,23180.01,23518.63,23132.94,23408.82,,164.9624,ok
2024-11-08,168.59976,158.122553,554149477.68,519713254.36,34436223.32,328677500.0,167.26396,162.439925,194142684.49,188543443.9,5599240.59,116069645.0,168.251145,159.249296,748292162.17,708256698.26,40035463.91,444747145.0,23608.11,23699.7,23509.13,23553.89,,163.9795,ok
2024-11-11,168.87739,158.538777,555354872.93,521356248.52,33998624.41,328850933.0,166.544417,161.757691,192769386.79,187228917.95,5540468.84,115746532.0,168.270024,159.37679,748124259.72,708585166.47,39539093.25,444597465.0,23477.75,23563.8,23306.66,23529.64,,164.1771,ok
2024-11-12,165.232994,154.883389,539541372.84,505746427.03,33794945.81,326533679.0,163.346352,158.572619,187636305.75,182152708.31,5483597.44,114870215.0,164.742017,155.843468,727177678.59,687899135.34,39278543.25,441403894.0,23276.76,23276.76,22981.77,22981.77,,160.4666,ok
2024-11-13,164.93853,154.902541,540622882.56,507727683.64,32895198.92,327772341.0,163.200899,158.414948,187455480.94,181958251.2,5497229.74,114861794.0,164.487622,155.813996,728078363.5,689685934.84,38392428.66,442634135.0,22894.91,23046.47,22860.23,22860.23,,160.3344,ok
2024-11-14,163.30087,153.322672,532435317.18,499901842.25,32533474.93,326045610.0,161.408842,156.590536,183787264.2,178300927.3,5486336.9,113864434.0,162.811145,154.168512,716222581.38,678202769.55,38019811.83,439910044.0,22821.04,22893.82,22619.71,22715.38,,158.6948,ok
2024-11-15,163.62588,153.656211,533504918.67,500998646.3,32506272.37,326051673.0,161.093188,156.242981,182539325.8,177043416.81,5495908.99,113312877.0,162.972694,154.323343,716044244.47,678042063.11,38002181.36,439364550.0,22767.11,22940.8,22690.77,22742.77,,159.1024,ok
2024-11-18,160.558083,150.619839,516884798.93,484890600.77,31994198.16,321930102.0,157.263976,152.375152,175347458.11,169896477.7,5450980.41,111498808.0,159.710679,151.07139,692232257.04,654787078.47,37445178.57,433428910.0,22693.96,22781.77,22503.69,22546.54,,156.0348,ok
2024-11-19,163.891003,153.92578,529076866.82,496906894.26,32169972.56,322822398.0,161.478042,156.574323,179538406.89,174086235.14,5452171.75,111184409.0,163.272848,154.604287,708615273.71,670993129.4,37622144.31,434006807.0,22614.74,22906.69,22578.75,22848.8,,159.4881,ok
2024-11-20,163.027892,153.017617,526104495.93,493800511.87,32303984.06,322708274.0,161.579849,156.835041,181087004.59,175769367.11,5317637.48,112072765.0,162.654632,154.001628,707191500.52,669569878.98,37621621.54,434781039.0,22872.91,22977.56,22622.47,22688.36,,158.5539,ok
2024-11-21,163.661237,153.667984,530896807.26,498479930.18,32416877.08,324387630.0,163.494205,158.884887,184615141.53,179410370.42,5204771.11,112918462.0,163.618107,155.01506,715511948.79,677890300.6,37621648.19,437306092.0,22671.66,22708.57,22490.28,22555.66,,159.2484,ok
2024-11-22,165.246862,155.391689,537095073.7,505063209.49,32031864.21,325025883.0,164.696024,160.198165,187079827.52,181970665.66,5109161.86,113590980.0,165.104209,156.636448,724174901.22,687033875.15,37141026.07,438616863.0,22799.53,23019.04,22799.53,22904.32,,161.0122,ok
2024-11-25,166.795817,157.128555,544984733.93,513398149.3,31586584.63,326737650.0,166.748697,162.283427,190837480.31,185727150.44,5110329.87,114446160.0,166.783594,158.465765,735822214.24,699125299.74,36696914.5,441183810.0,22996.05,23172.43,22948.37,22948.37,,162.7223,ok
2024-11-26,165.013022,155.376485,539769916.96,508248087.13,31521829.83,327107468.0,165.253012,160.821245,190686265.75,185572426.89,5113838.86,115390493.0,165.075604,156.796319,730456182.71,693820514.02,36635668.69,442497961.0,22789.6,22832.11,22645.13,22678.76,,160.9177,ok
2024-11-27,161.302263,151.613627,523883836.14,492416702.17,31467133.97,324783934.0,162.132375,157.763485,186201050.6,181183595.88,5017454.72,114845077.0,161.519115,153.220165,710084886.74,673600298.05,36484588.69,439629011.0,22665.58,22743.99,22334.78,22334.78,,157.1825,ok
2024-11-28,159.953535,150.085328,512127289.44,480532001.95,31595287.49,320172537.0,160.539466,156.128317,183046233.65,178016665.13,5029568.52,114019461.0,160.107401,151.672226,695173523.09,658548667.08,36624856.01,434191998.0,22380.45,22413.25,22124.31,22298.9,,155.7902,ok
2024-11-29,161.858786,152.039486,522043470.99,490373262.13,31670208.86,322530203.0,163.326278,159.006315,186923338.56,181979235.62,4944102.94,114447804.0,162.243133,153.86415,708966809.55,672352497.75,36614311.8,436978007.0,22202.28,22429.86,22055.38,22262.5,,157.7056,ok
2024-12-02,163.372945,153.612918,528677304.95,497093709.79,31583595.16,323601502.0,165.332699,161.067743,190190248.29,185284062.04,4906186.25,115034866.0,163.886902,155.567988,718867553.24,682377771.83,36489781.41,438636368.0,22456.5,22802.53,22456.5,22736.93,,159.2488,ok
2024-12-03,165.011907,155.318632,534892016.78,503470918.57,31421098.21,324153588.0,167.164308,162.98006,193898302.8,189044881.94,4853420.86,115992645.0,165.579134,157.337664,728790319.58,692515800.51,36274519.07,440146233.0,22972.3,23144.78,22972.3,23027.46,,160.8613,ok
2024-12-04,166.424134,157.485779,541619627.82,512530164.82,29089463.0,325445363.0,170.251791,166.092651,199471565.78,194598606.75,4872959.03,117162683.0,167.437352,159.764102,741091193.6,707128771.57,33962422.03,442608046.0,23126.08,23255.33,23034.7,23255.33,,163.1594,ok
2024-12-05,166.566591,157.704775,546497576.04,517422353.07,29075222.97,328095552.0,170.116544,165.977221,200230581.66,195358515.17,4872066.49,117702004.0,167.50387,159.888913,746728157.7,712780868.24,33947289.46,445797556.0,23308.29,23387.17,23225.31,23267.94,,162.9964,ok
2024-12-06,166.203015,157.335263,546072860.45,516937175.97,29135684.48,328557734.0,169.069104,165.020409,200042247.29,195251838.76,4790408.53,118319813.0,166.96187,159.37006,746115107.74,712189014.73,33926093.01,446877547.0,23278.68,23361.12,23137.62,23193.27,,162.5644,ok
2024-12-09,165.904639,157.014462,547771908.32,518418965.57,29352942.75,330172749.0,167.519433,163.571693,197817278.91,193155544.65,4661734.26,118086168.0,166.330029,158.741853,745589187.23,711574510.22,34014677.01,448258917.0,23287.79,23325.99,23172.22,23273.25,,162.2226,ok
2024-12-10,164.483642,155.440591,539585841.36,509920265.39,29665575.97,328048331.0,165.253701,161.269333,193999824.81,189322370.33,4677454.48,117395147.0,164.686588,156.976737,733585666.17,699242635.72,34343030.45,445443478.0,23228.26,23329.01,23071.43,23125.08,,160.6231,ok
2024-12-11,164.56248,155.013216,539369734.63,508071080.29,31298654.34,327759848.0,165.523396,161.486977,193313510.13,188599406.4,4714103.73,116789236.0,164.814926,156.713963,732683244.76,696670486.69,36012758.07,444549084.0,23108.36,23108.36,22880.57,22903.63,,160.2219,ok
2024-12-12,164.637787,155.111091,539530083.59,508310404.04,31219679.55,327707322.0,165.018998,160.929683,192661290.62,187886975.8,4774314.82,116750976.0,164.737924,156.639528,732191374.21,696197379.84,35993994.37,444458298.0,23050.64,23189.29,23030.48,23046.8,,160.2392,ok
2024-12-13,163.310736,153.781179,529395192.2,498503766.16,30891426.04,324164354.0,163.179656,159.060306,189842866.22,185050423.3,4792442.92,116339788.0,163.276117,155.175428,719238058.42,683554189.46,35683868.96,440504142.0,23002.37,23097.52,22920.84,23020.48,,158.9709,ok
2024-12-16,160.811202,151.236757,514925133.54,484267304.02,30657829.52,320204766.0,159.843243,155.638632,183741231.0,178907993.17,4833237.83,114950890.0,160.555506,152.399558,698666364.54,663175297.19,35491067.35,435155656.0,23207.21,23264.4,22959.91,23039.9,,156.4375,ok
2024-12-17,163.082039,153.459879,523306330.74,492430228.8,30876101.94,320885324.0,162.32085,158.010132,186538141.71,181584290.61,4953851.1,114919397.0,162.881318,154.659756,709844472.45,674014519.41,35829953.04,435804721.0,23131.57,23223.51,23018.01,23018.01,,158.6174,ok
2024-12-18,164.017943,154.373292,529293804.97,498170051.36,31123753.61,322704819.0,162.94212,158.633969,187599806.81,182639712.38,4960094.43,115132789.0,163.735047,155.49367,716893611.78,680809763.74,36083848.04,437837608.0,23014.43,23211.17,22934.59,23168.67,,159.4964,ok
2024-12-19,163.06574,153.568271,527709177.69,496973712.93,30735464.76,323617443.0,163.172246,158.893154,188248641.29,183311936.33,4936704.96,115368052.0,163.09373,154.967683,715957818.98,680285649.26,35672169.72,438985495.0,22947.56,22947.56,22743.3,22932.25,,158.5861,ok
2024-12-20,161.493953,152.085395,524322929.78,493776135.85,30546793.93,324670318.0,162.049974,157.859461,187784456.51,182928465.16,4855991.35,115880584.0,161.640206,153.60418,712107386.29,676704601.01,35402785.28,440550902.0,22798.39,22845.59,22510.25,22510.25,,157.1258,ok
